gesture,person,trial,uwb_distance_mean,uwb_distance_std,uwb_distance_min,uwb_distance_max,uwb_distance_energy,uwb_distance_slope,uwb_direction_changes,uwb_skewness,uwb_peak_time_fraction,uwb_trough_time_fraction,uwb_early_late_diff
two_arm_boxing,nav,1,48.0,16.823000128791932,19.0,89.0,194026.0,-24.0,35,0.29564389370338984,0.0945945945945946,0.22972972972972974,12.695590327169278
two_arm_boxing,nav,2,43.83892617449664,14.268314318018483,11.0,76.0,316690.0,1.0,73,0.1519088520510707,0.9527027027027027,0.39864864864864863,9.828108108108104
two_arm_boxing,nav,3,48.66,12.68848822095577,7.0,84.0,379319.0,23.0,70,-0.10513076764815485,0.15436241610738255,0.9395973154362416,0.6799999999999997
two_arm_boxing,nav,4,42.833333333333336,15.588207793785088,2.0,81.0,311653.0,-25.0,78,0.18473299169489457,0.44966442953020136,0.6375838926174496,3.5333333333333314
two_arm_boxing,nav,5,44.58278145695364,15.959118971804566,14.0,113.0,338590.0,14.0,82,0.9502870511915501,0.9733333333333334,0.14666666666666667,12.575614035087725
two_arm_boxing,nav,6,42.09933774834437,16.61554166216033,0.0,89.0,309313.0,23.0,87,0.4351387102158817,0.9533333333333334,0.7066666666666667,10.740877192982452
two_arm_boxing,nav,7,38.100671140939596,16.515904462690223,8.0,74.0,256941.0,-16.0,73,0.35161422273273485,0.2702702702702703,0.7432432432432432,7.287567567567564
two_arm_boxing,nav,8,42.205298013245034,14.816903663812871,7.0,96.0,302125.0,-33.0,80,0.024028216833499236,0.12666666666666668,0.3,3.215964912280704
two_arm_boxing,nav,9,42.833333333333336,13.794403051801682,11.0,72.0,303747.0,1.0,67,-0.26101779705678524,0.44966442953020136,0.5167785234899329,9.880000000000003
two_arm_boxing,nav,10,38.986577181208055,10.902857563474457,16.0,71.0,244185.0,-6.0,77,0.4917336399244019,0.6216216216216216,0.20945945945945946,-1.798558558558561
two_arm_boxing,nav,11,41.2,15.192542030000553,17.0,77.0,289238.0,19.0,69,0.41248131461351,0.5167785234899329,0.44966442953020136,-0.3200000000000003
two_arm_boxing,nav,12,35.693333333333335,15.535313178547629,2.0,77.0,227304.0,14.0,77,0.3471717231961698,0.348993288590604,0.8053691275167785,3.520000000000003
two_arm_boxing,nav,13,36.56666666666667,14.19596969409119,8.0,71.0,230797.0,45.0,73,0.3234951289038877,0.8791946308724832,0.0,3.1866666666666603
two_arm_boxing,nav,14,38.65562913907285,14.527455786339589,2.0,71.0,257501.0,-15.0,78,0.024618622565067482,0.58,0.26,1.9649122807017534
two_arm_boxing,nav,15,38.3,14.245818099826115,12.0,69.0,250475.0,24.0,73,0.1774497935714278,0.9731543624161074,0.7046979865771812,5.506666666666668
two_arm_boxing,nav,16,35.324503311258276,13.717852084524857,1.0,68.0,216836.0,-14.0,75,0.3809689459125022,0.94,0.6733333333333333,7.638421052631582
two_arm_boxing,nav,17,43.29333333333334,14.70761556322287,15.0,83.0,313594.0,2.0,68,0.0745669052503634,0.8456375838926175,0.8993288590604027,6.93333333333333
two_arm_boxing,nav,18,37.22,17.596541326825182,11.0,95.0,254245.0,2.0,64,1.2529778315153384,0.5704697986577181,0.3221476510067114,0.30666666666666487
two_arm_boxing,nav,19,41.15436241610738,16.426662249135642,0.0,93.0,292564.0,7.0,81,0.5287522124815183,0.3918918918918919,0.24324324324324326,6.186126126126126
two_arm_boxing,nav,20,39.053333333333335,16.86052061935086,8.0,111.0,271416.0,-2.0,70,0.547977362034974,0.14093959731543623,0.42953020134228187,1.759999999999998
